,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,book_chapter,work_in_event,researcher,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,lattes_10_id,event_organization,participation_event,first_doc
2590,0c01781a-ce05-461c-86e4-e160fd1ee0b7,,,,,1,,,1,,,,,,,,,Talita Fontoura Alves,Pós-Doutorado,,4,3,,,,,4,,,K4785615U3,4,,2005.0
2591,861aa478-2507-46e4-b008-671392a23fb3,,2,,1,,,,1,,2,1,,2,3,4,13,André Ricardo Magalhães,Doutorado,,,1,20,,,,,,,K4772396T2,,,2009.0
2592,1c45e520-9200-482a-b50d-ef5cfd33fb90,,,,1,,,,1,1,,2,,,,7,,Ana Lucia Pellegrini Pessoa Dos Reis,Doutorado,,,,,,,,2,,13,K4782059A3,,1,2011.0
2593,f0f205f1-ff7d-4141-99d7-b9c8a9204369,,,,,,,,,,,,,,,,,Sherle Katiane Neves Guedes,Graduação,,,,,,,,,,,K4371714Y7,,7,
2594,403ae41a-ffa8-4826-8139-d098bbd75590,,,,,,,,,,,,,,,,4,Irandir Souza Da Silva,Mestrado,,,,,,,,6,,1,K4264372A6,1,9,
2595,257ee950-5a8e-4854-b250-f29d785daaee,1,,,,3,2,3,3,1,,,,,3,,11,Izaltina Silva Jardim Cavalli,Pós-Doutorado,2,13,3,4,,,,,,,K4767457H8,5,4,2005.0
2596,613da7de-aa96-4c09-ad9c-7c342636e446,,,,,,,,,,,,,,1,,1,Clélia Maria Vieira Dantas,Mestrado,,,,,,,,2,,,K4452205E3,3,12,
2597,846a1876-0b90-402d-bc2f-7472f8c05873,,,,,1,4,1,3,1,,1,,7,1,,6,Vera Lúcia Costa Vale,Doutorado,1,13,7,5,1,4,,,,5,K4700583A6,3,1,2005.0
2598,31fde407-e07f-4584-ad3a-9bcccc26da46,,,,,,1,,1,2,,,,,1,5,2,Tatiane Pina Santos Linhares,Especialização,,1,,,,,,11,,2,K4389466T3,3,11,
2599,183269b6-58c0-4b4f-b8f2-833ae2e65c89,,1,2,17,,1,1,4,9,2,6,5,7,44,51,15,José Cláudio Rocha,Pós-Doutorado,,4,9,18,3,4,,1,,22,K4709984T8,24,182,2006.0
2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0
2601,76c8bb3b-34e6-47de-8a01-953fc4a68490,,,,,,,,,,,,,,,,2,Jane Sara Freitas Lopes,Mestrado,,,,,,,,6,,,K4245099J5,1,2,
2602,99f2eec1-b5ff-43e6-9842-0abc6bafc341,,,,,,,,,1,,,,,,1,72,Cristina Porto Gonçalves,Pós-Doutorado,4,27,4,6,,,,11,,,K4761609E0,,2,2003.0
2603,74d48a98-a2fa-4d6e-9569-7022c118c2a9,,,,7,,1,,,,,,,,,,,Reinaldo de Souza Couto Filho,Mestrado,,,,,,,,3,,,K4759609Z0,7,4,
2604,0181eb6b-7602-46f2-9b3a-1732df69d448,,,,,,,,,,,,,,,,11,Joel Queiroga Ferreira,Doutorado,1,2,,,,,,,,,K4787254E7,,1,1989.0
2605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0
2606,d11d8ebf-6e18-47c2-92d4-7103b757fb0f,,,,2,,1,,1,,1,,,,1,3,4,Gleice de Oliveira Cordeiro,Mestrado,,1,,,,,,6,,3,K4248779Z7,16,21,
2607,f1ccf4c6-1c65-449b-a2be-1a0117d12e33,,,,7,1,6,5,9,4,5,,10,2,1,28,43,Jose Valdir Jesus De Santana,Doutorado,,36,3,20,5,,,39,,13,K4711246D2,6,25,2015.0
2608,d2fd26b4-6655-4964-acc1-1dd41a517d01,,,,1,,,,,1,,1,,1,,6,7,Deyse Queirós Santos,Especialização,,,,,,,,16,,2,K4494947P5,8,13,
2609,96b468b2-f426-49de-b7ea-0a3b52ddc9ce,,,,,,,,,2,1,1,,2,,4,11,Marcelo Peixoto Souza,Mestrado,,1,,,,,,12,,,K4233296H9,2,12,
2610,4b0446cf-15eb-4a31-ad29-d503105af2de,,,,1,1,1,,,2,,,,,,1,7,Elisângela Rosemeri Curti Martins,Doutorado,3,6,,,,,,5,,1,K4737421D0,12,11,2012.0
2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0
2613,f37cf34e-6fe7-4f94-acfc-265cc17d475a,,,,,,1,,1,2,,1,,,,,17,Luciano Artemeo Leal,Doutorado,,8,1,3,,1,,7,,,K4703694E2,,12,2005.0
2614,31ff016c-af44-4b1c-9844-090f63cd6446,,,,,,,,,,,,3,,,,,José Carlos De Cerqueira Moraes,Doutorado,,,,,,,,,,,K4727575Y5,8,8,2011.0
2615,beb167fa-66ce-4e1e-a7d3-5e6cad1ab9c0,,,,,,,,,1,,1,,3,,,,Ian Matos Vieira,Doutorado,,1,,,,,,5,,,K4734328A5,,,2017.0
2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,6b129bc0-add5-4e0c-af48-eabe791b2956,,,,52,1,5,5,6,20,12,10,1,5,9,62,88,Américo Junior Nunes Da Silva,Doutorado,,15,2,1,,,,25,,2,K4444126Y9,17,79,2018.0
2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0
2619,ad6866a0-6845-422e-ad38-840f8905ecad,,,,1,36,9,5,3,,,,1,,4,1,7,Deborah Maria De Faria,Pós-Doutorado,,6,1,9,8,6,,,,,K4798637H0,2,7,2002.0
2620,ac4ae52e-91a8-4249-b7ca-b0d21bd52bbb,,,,,1,3,,,,,,,1,,,2,Leila Oliveira Santos,Doutorado,1,2,,,,,,,,2,K4559263Z3,24,42,2017.0
2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622,602a3202-74ab-45ca-9002-7fe026fe28e3,,,,,3,2,,,,,3,,,,6,20,Moisés Nascimento Soares,Doutorado,,2,4,7,,,,26,,,K4235927Y6,,8,2012.0
2623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0
2624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0
2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626,0d7d0b7d-0d7f-45b8-82bd-42c851445b45,,,,,1,,,,4,,,1,,,,,Claudia Franco Guimarães,Mestrado,,,,,,,,4,,,K4472710A3,,6,
2627,8e240eb0-af59-4bbe-b3a8-7c83d4c00197,,,,,3,1,3,15,2,3,1,,1,2,3,13,Rodolfo Mariano Lopes Da Silva,Pós-Doutorado,2,13,1,15,1,1,,4,,,K4771820D6,2,4,2009.0
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630,fb4fde22-2e51-42e6-a6fc-ea0dca437c85,,,,,,1,1,,,,1,1,,2,2,8,Carlos Henrique Leite Borges,Doutorado,,,,,,,,8,,3,K4718955E9,8,6,2021.0
2631,d1a8071a-1037-4d0d-9288-c5fd8baecab8,,,,1,12,9,10,45,23,3,1,9,3,1,5,9,Andre Marcio Araujo Amorim,Doutorado,,6,,10,1,8,,,,,K4785687U7,,2,2003.0
2632,9bfae293-668c-4143-9e24-d31549f6ea67,,,,1,,,,1,,,1,,1,1,12,14,Cecilia Maria Mourao Carvalho,Mestrado,,,,,,,,6,,,K4411396Y1,15,59,
2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0
2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,33e251e5-9fa8-440e-8952-4478e3db78eb,,,,,3,,4,2,,,,,,1,,17,Valéria Ferreira Fernandes,Pós-Doutorado,,10,,4,,,,,,,K4130116T4,4,7,2016.0
2637,22931f06-4cfc-4129-8310-fefce940287d,,,,,,,,,,,,,,,,,Flordinice Pereira Santos,Mestrado,,,,,,,,,,,K4418055U1,,1,
2638,f3f7dc01-2d0a-42a1-b206-1a0a45608a6a,,,,,,,,,,,,,,2,,13,Kamila Santos Barros,Mestrado,,1,,,,,,13,,,K4284598Y7,2,13,
2639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640,d415e6c7-9746-4051-84cc-1bb5d2f79293,,,,2,,,,1,3,1,3,,,,1,11,Suellen Thomaz De Aquino Martins,Mestrado,,2,,,,,,6,,,K4139930Z0,24,41,
2641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0
2642,d62df644-b449-4e0e-bf8a-517daaa17c93,,,,,5,15,2,20,7,13,1,,5,7,,227,Aureliano José Vieira Pires,Pós-Doutorado,,34,5,15,8,26,,1,,,K4763593J8,,,2000.0
2643,70a04f5f-52fb-43c2-bf0d-ea33558df2e0,,,,,,1,,,1,1,3,3,,,,20,Antonio Carlos De Oliveira,Doutorado,,23,,6,,1,,7,,,K4798343D5,,2,2002.0
2644,0bfecba2-7e2d-4b8a-9154-9ffc3cf50d4c,,,,2,,,,3,7,2,4,2,7,,28,38,Myria Ribeiro Da Silva,Doutorado,,,1,5,,,,11,,,K4736944T2,5,53,2016.0
2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0
2646,91b957a3-4957-43a2-b508-07c34ae87596,,,,,3,3,5,2,,,,,,,,20,Rodrigo Luis Da Silva Ribeiro Dos Santos,Pós-Doutorado,,14,1,5,,,,1,,,K4746990T8,2,13,2012.0
2647,01111f70-78b0-40ce-b7b4-dcc73faa2936,,,,,1,,,1,1,,,,2,,2,7,Fernanda Jordão Guimarães,Pós-Doutorado,,,,1,,,,19,,,K4768264U3,9,18,2009.0
2648,067823ab-c2aa-4fde-92e0-4103fc4c905e,,,,4,,1,,2,1,,,2,7,,19,18,Edonilce Da Rocha Barros,Doutorado,3,13,6,12,4,,,6,,1,K4700090U6,7,29,2007.0
2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0
2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0
2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0
2652,daf7a1a8-1250-4c12-b465-6a63e012cad9,,,,,1,,,,,,,,2,,,3,André Nagamine,Doutorado,,,,5,,,,4,,,K4790436A7,1,2,2009.0
2653,cc877cb4-a724-4688-8ec6-2ecba6d832f1,,,,4,,1,,,,1,,1,,1,7,9,Carla Severiano De Carvalho,Doutorado,3,3,2,,,,,16,,,K4245225T1,16,45,2020.0
2654,ad81c0e0-5bdb-4165-a896-76e4b73d0a18,,,,,3,,2,3,4,4,3,14,7,2,8,40,Fernanda Warken Rosa Camelier,Pós-Doutorado,5,28,4,6,,2,,27,,3,K4736091A1,8,42,2006.0
2655,b5ba0d30-8168-4574-8054-c3c0846ad6bf,,,,2,3,,,,,,,,,2,5,,Kátia Lorena Novais Almeida,Pós-Doutorado,2,10,,4,,,,6,,,K4131044Z5,,14,2012.0
2656,161ec19d-7249-4ca4-bf5e-5637bee4def0,,,,1,,,,,3,1,4,1,4,,5,29,Rafael Henrique De Freitas Noronha,Doutorado,1,4,2,3,,,,12,,1,K4130950Z4,48,24,2018.0
2657,b16ea525-506f-431b-97a2-258cc853f44e,,,,,,,,,,,3,,,,,,Ana Elísia De Freitas Merelles,Doutorado,,,,,,,,2,,3,K4710608U5,2,1,2022.0
2658,93177a61-d7e8-4f0b-8538-eb1d9aaf933c,,,,,1,,,,,1,1,,,,,10,Antônia Marlene Magalhães Barbosa,Doutorado,1,15,,,,,,9,,,K4784614Y7,,19,2001.0
2659,041c014c-f5f1-4b5a-b3c2-f332bb10f7b0,,,,1,,,,,,,,,,,,1,Maria Margarete Do Rosário Farias,Doutorado,,,,,,,,6,,,K4737728H9,6,3,2014.0
2660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0
2662,ad6fe142-709f-4908-80df-b5380f321a46,,,,,2,,,,,1,,,,,,,Zolacir Trindade De Oliveira Junior,Pós-Doutorado,,5,,8,,,,1,,,K4782407D2,,4,1999.0
2663,2cd20548-e8a4-4e19-9b6b-9d8d53d13b76,,,,,,1,,,,,3,,,1,1,25,Cristina Luisa Conceição De Oliveira,Doutorado,2,5,,3,,,,3,,,K4769832T6,5,14,2007.0
2664,900c3edf-b024-407a-9d6c-40bef88d3d1f,,,,3,1,4,2,9,1,3,2,,1,,14,9,Ricardo Oliveira De Freitas,Pós-Doutorado,5,12,4,16,8,1,,16,,,K4763329Z3,9,33,2002.0
2665,d4c5df04-0993-422b-abcc-eb32ef57887d,,,,,,,,,,,,,,1,2,3,Juliana Ribeiro Carvalho,Mestrado,,,,,,,,2,,,K4710151H2,3,10,
2666,cf201c17-4531-4a83-8dbc-58d5faa24f60,,,,,2,2,,,4,1,,1,,17,3,78,Darcy Ribeiro De Castro,Pós-Doutorado,3,11,,,,,,6,,8,K4755215U0,9,45,2014.0
2667,17084507-19e0-4d50-8cb5-4eaf397a7adb,,,,1,,,,,,,,,,,2,1,Conceição Maria Alves Sobral,Doutorado,,,,,,,,4,,,K4221180Z4,2,,2020.0
2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,70b1a86b-60fc-41e0-a931-d00c01893299,,,,,,,2,,,,,,,1,,,André Gustavo De Araujo Fernandes,Doutorado,,1,,2,,,,1,,,K4734590H3,,,2012.0
2671,b74bb032-73e8-417f-ab30-4ae08fcc2c1a,,,,10,1,5,,4,5,3,,,1,3,31,15,José Jackson Reis Dos Santos,Doutorado,,5,1,31,5,2,,32,,,K4770946Z5,13,61,2011.0
2672,68c8b0df-67b8-4ca4-86e0-a7a048d9a487,,,,3,1,,1,,2,1,2,,3,3,5,31,Celso Carlino Maria Fornari Junior,Pós-Doutorado,6,11,,,2,,,4,,,K4761218D2,4,3,2001.0
2673,9f244163-645d-40b8-99b6-325eba6ba995,,,,,,2,,,,,,1,8,,,11,Marco Antonio Tamai,Doutorado,,,,,,,,26,,,K4792054D3,,,2002.0
2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675,00ca3528-8f64-4295-9a3d-3acefd8b4fc2,,,,,,,,,,,,,,,2,1,Karina Pereira Pinto,Doutorado,,,,,,,,7,,,K4760427A6,1,13,2006.0
2676,95908596-9e87-4306-aa57-5daf6ed502ba,,,,,1,,1,,2,,,,,,,1,Adriano De Jesus Da Silva,Pós-Doutorado,,6,2,1,,,,2,,,K4702878U7,12,2,2011.0
2677,1d954f78-321b-4b4e-9e36-dd007633bc16,,,,1,,,,,,,,,,,,,Marialva Fagundes Cotrim Stefanelli,Mestrado,,,,,,,,1,,,K4243233Y1,2,7,
2678,0d348213-5236-4636-812b-9565f2a1d309,,,,1,1,1,1,,4,,1,1,1,2,7,20,Ione Oliveira Jatobá Leal,Doutorado,,1,6,6,,,,6,,,K4776497E0,12,10,2016.0
2679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0
2680,add4b945-ef29-4d2a-b0e3-946f84b2fad2,,,,,,,,,,,,,,,1,8,Silva Crislene,Doutorado,,4,1,,1,,,,,,K4559912U5,,,2009.0
2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,71c4e6d7-05e1-4a62-9c48-34e537e59892,,,,,,,,,,3,,,,,5,7,Anna Donato Gomes Teixeira,Doutorado,4,2,,,,,,12,,1,K4128293Y6,8,43,2021.0
2683,e4df2ba0-2556-4945-ab4a-03c1b796843d,,,,1,,,,,,,,,,1,11,,Klebson Souza Santos,Doutorado,,,,,,,,13,,,K4245740A6,4,18,2019.0
2684,f2d07434-3a0a-4dbc-a125-d337fd6ac7f0,,,,,,,,,2,1,2,,,,6,23,Felipe Ungarato Ferreira,Mestrado,1,8,,,,,,28,,,K4356557D2,5,16,2023.0
2685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,ddefd7c9-dd7a-4eec-b476-110b955fca72,,,,,,,,,,,,,,,3,1,Sharyse Piroupo Do Amaral,Doutorado,,,,,,,,5,,,K4761129U9,1,7,2007.0
2688,d0f3f9b6-e072-4907-a841-d9f1f58059e9,,,,,,,,,4,1,,,,1,2,29,Fernando Cesário Rangel,Pós-Doutorado,2,16,1,8,,,,3,,,K4537829D8,,,2011.0
2689,8c0dce0c-71dc-4816-91e4-618e61da87d1,,,,,,,,,,,,,1,3,,,Ana Patrícia Pascoal Queiroz De Araújo,Especialização,,,,,,,,2,,,K4254118E0,,,
2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,9d6e742e-b5fe-461b-8ccb-25ebd2f6c201,,,,,,1,1,2,,1,,,1,7,,16,William Cristiane Teles Tonini,Pós-Doutorado,,6,,,,,,15,,2,K4745294D7,1,6,2010.0
2692,6864ad18-5340-4e96-9d96-450cdd8dd1ec,,,,,,,,,,,,,,,,,Lindiana Chagas Flores,Especialização,,,,,,,,,,,K4331178Y1,,4,
2693,38efe335-db40-4b02-b9f5-5aa26587b76a,,,,3,,,1,2,3,,1,,1,1,5,20,Andréa Cristiana Santos,Doutorado,2,13,,1,,,,19,,,K4768654E4,11,16,2016.0
2694,2714a414-a577-4e8f-84e3-e94c4c644527,,,,3,,,,,1,,,,1,,8,12,Zoraide Magalhães Felício,Mestrado,,,,,,,,12,,,K4755238H7,8,31,
2695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0
2696,7d9d64f2-f96f-43f4-a5e4-1fb12a20e8ff,,,,,,1,,,,,,,,,2,13,Zizelda Lima Fernandes,Doutorado,,,,,,,,15,,1,K4759383H4,2,24,2017.0
2697,416a97ea-3c03-4797-9b85-d03b6369093d,,,,,,,,,,,,,2,3,,,Fernanda Gonçalves De Paula,Doutorado,,16,,8,,,,15,,,K4750785U6,4,5,2014.0
2698,3ca86807-3e03-4e35-af81-975d40534918,,,,,,1,,,4,3,3,,,,6,21,Ana Gabriela Alves Medeiros,Doutorado,,,,,,,,24,,,K4253991P1,4,19,2021.0
2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,64fcc6af-61cf-48de-8fe7-0bbf0dae92bd,,,,,,,,,,,,1,1,,,3,Eliane Mariza Dortas Maffei,Pós-Doutorado,,,1,,,1,,,,,K4798933E1,1,,2001.0
2701,f29e6cc1-584a-4a99-a1be-ffd48aa31ed2,,,,,4,,4,3,8,8,4,,2,,,18,Jefferson Paixão Cardoso,Doutorado,3,25,2,6,6,,,3,,4,K4718572P2,1,15,2017.0
2702,f7ecf726-2238-4493-955d-ee4161271929,,,,1,3,2,5,3,,,1,,,2,24,,Janio Roque Barros De Castro,Doutorado,,,3,9,,1,,11,,1,K4758675Z4,16,192,2008.0
2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0
2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0
2706,84a613c5-1186-4c7e-9218-36c740bc2539,,,,1,,,1,,2,1,,3,,1,2,12,Daniela Moura Rocha De Souza,Pós-Doutorado,,,,,,,,5,,1,K4233268A1,16,20,2016.0
2707,51923831-8048-487c-bd32-0aaf51df7202,,,,,,,1,1,2,,1,,,1,1,,Renata De Assis Fonseca Santos Brandao,Doutorado,,,,,,,,5,,,K4759389Z8,2,5,2018.0
2708,99e88890-cde9-4f92-852a-600ae3542e67,,,,,,,,,2,3,,2,,3,1,,Jadergudson Pereira,Pós-Doutorado,1,,3,13,4,4,,1,,,K4728420Z4,,,2011.0
2709,6620f601-6ca4-444c-8484-ba58f3243127,,,,3,,,,1,,,,2,,,2,12,Claudia Andrade Vieira,Mestrado,,4,,4,,,,25,,2,K4707331H1,3,22,2009.0
2710,5fc20ca1-0193-461f-8749-bc884c388bcf,,,,3,,,,,,,,,,,6,,Luciana Cristina Da Costa Audi,Doutorado,,2,,,,,,3,,,K4294976H2,5,5,2019.0
2711,057f82e8-843e-40fd-8979-100452737515,,,,,,,1,,,,,,,,2,3,Halysson Gomes Da Fonseca,Doutorado,,,,,,,,4,,1,K4258936T8,8,16,2020.0
2712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
2713,26306e06-d8ab-4bef-9504-862c82c3ee9a,,,,,11,14,21,34,9,,2,,4,5,8,29,José de Bessa Júnior,Doutorado,3,19,4,6,6,6,,26,,,K4753813T7,1,15,2007.0
2714,2961b861-d6c2-4b19-8bd5-730594d371e7,,,,,,,,,,,,,3,,,3,Cândido Requião Ferreira,Mestrado,,,,,,,,,,,K4791895A7,,5,
2715,93ce4f9f-abfa-4507-be67-d55e88a149bb,,,,1,,,1,,3,3,,1,,1,2,2,Mateus Carmo Santos,Doutorado,2,,,,,,,5,,,K4298132T6,8,4,2021.0
2716,1aeedef6-2683-4b81-9734-d565e8015833,,,,6,13,7,4,,,2,2,2,1,5,26,55,Bruno Ferreira Dos Santos,Pós-Doutorado,2,23,,15,5,1,,15,,,K4791091E9,1,1,2010.0
2717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0
2718,0630cf10-608e-47af-90f7-0d583ed22359,,,,,1,,1,1,,2,1,1,1,,1,1,Rogério Tolfo,Doutorado,,4,,,,,,3,,,K4794808E6,2,8,2017.0
2719,ed7ba7d0-c46a-4b28-bcfc-c4345312eef2,,,,,,,,,,,1,,,1,2,1,Aprigio Augusto Lopes Bezerra,Doutorado,1,2,,,,,,2,,,K4798040U0,1,,2015.0
2720,f0301b6a-b959-43fd-910b-274257bd6760,,,,2,,2,,1,,,,,,,13,10,Edite Maria Da Silva De Faria,Pós-Doutorado,,,4,9,,,,1,,,K4774178U0,7,3,2014.0
2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0
2722,a49fce21-2cda-4d67-a88d-0aa26c62ff7b,,,,,,,,,,,,2,,,,4,Pedro Alexandre Gomes Leite,Doutorado,,3,,,,,,17,,,K4700788A6,1,4,2020.0
2723,8f22cde0-0d85-40b3-9303-80029bdeb978,,,,3,,,,,,,,,12,,7,10,Priscila D'almeida Ferreira,Doutorado,,,2,,,,,2,,16,K4127381A0,,13,2017.0
2724,b45020ea-3257-4255-9929-89666b320085,,,,,,,1,,,,,,2,,,,João Paulo Moreira de Carvalho Souza,Doutorado,,,,,,,,2,,,K4291816E3,,,2021.0
2725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0
2726,a24660cc-c436-4d55-b65e-0e449cdcd990,,,,1,,,,,,,,,,,,2,Ferdinand Martins Da Silva,Doutorado,,,1,4,,,,4,,,K4708087Z8,,6,2017.0
2727,31f3a56a-195b-4ea0-a6dc-d07bd9649764,,,,,,,,,,,,,,,1,,Zoêmia Nubia Sampaio De Souza,Mestrado,,,,,,,,2,,,K8762207Y6,3,1,
2728,c587ca85-d6cf-4f9e-b922-f60b5e750470,,,,,,1,,1,,,,,,,,,Anderson William Mol,Pós-Doutorado,,,,,,,,,,,K4786999H6,,,1987.0
2729,6d0324e6-5825-44f0-90d8-7af4fbb535c8,,,,,1,,,1,,1,1,,,,3,16,Eliseu Alves Da Silva,Doutorado,,1,,,,,,1,,,K4275274Z1,5,12,2018.0
2730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0
2731,6aabca88-f331-421c-a001-64107cf8492f,,,,3,,,,,2,,2,,4,,14,19,Jean Da Silva Santos,Mestrado,,,,,,,,9,,,K4204539A6,38,33,
2732,64e347f5-5372-4886-b976-143278df24d5,,,,,,,,,,,,,,,2,3,Gilcimar Pereira dos Santos,Mestrado,,,,,,,,2,,,K4410391P8,5,3,
2733,1b6b36a8-6c9d-4c48-8b09-4d66763ce292,,,,,,,,,,,,,,,1,,Silvanio Bezerra De Oliveira,Doutorado,,11,,,,,,6,,,K4731585P0,1,24,2009.0
2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,6093821f-4fdb-4cc7-99ac-9f2d173e29f6,,,,1,,,1,,2,,,,3,4,5,4,Daniela Andrade Monteiro Veiga,Doutorado,4,4,,1,,,,3,,14,K4762459P2,,7,2016.0
2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0
2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0
2738,974d97a8-2956-4adf-9a3f-3f1f02c34ece,,,,19,1,2,,1,2,1,,1,,,17,14,Renata Soares Passinho,Doutorado,,,1,,,,,9,,1,K4484768P7,3,24,2023.0
2739,a495f6c2-32f2-4b23-91ec-d66d831bd9bf,,,,,1,,,1,,,,,2,1,5,13,Jerry Adriane Pinto De Andrade,Doutorado,,1,4,,,,,2,,,K4268847A1,1,7,2013.0
2740,33046def-309d-41eb-9132-f776b4c4b847,,,,1,,1,,,,,6,,,2,13,18,Ana Cristina De Mendonça Santos,Especialização,,,1,1,,,,4,,,K4258563A5,15,19,2018.0
2741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
2742,dd617367-32ff-4839-89ba-6b4d4d695c52,,,,1,,1,,1,,,,,,2,5,8,Amália Catharina Santos Cruz,Doutorado,,,,,,,,5,,,K4707337E7,4,23,2022.0
2743,8a54433e-61e8-440a-abad-d8d27f501c67,,,,4,2,4,,4,4,2,1,,,2,5,1,Álamo Pimentel,Pós-Doutorado,,,4,1,5,5,,2,,,K4757264A5,20,21,2002.0
2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,132dc492-68df-4291-b37d-019c9e14974a,,,,,,,,,,,,,,,,,Wladimir Da Silva Blos,Doutorado,,,,,,,,,,,K4771962Z5,1,1,2007.0
2746,7a125895-02e2-45e1-b093-553df49154e4,,,,,2,,,,,,,,,,1,,Patricia Santana Reis,Doutorado,,,,,,,,6,,,K4779125J2,2,18,2023.0
2747,2cf508fd-33f4-4205-b4dd-e6fd66f77c4e,,,,,,,1,,,,,,,,,,Carlos Henrique De Macedo,Especialização,,,,,,,,,,,K4736318P8,,1,
2748,925d5a24-605b-4d50-bfb9-2de539f93cb2,,,,,,,,,,,,,,,,,Gabriel Dos Santos Matos,Especialização,,,,,,,,,,,K2459373D8,,3,
2749,8133b719-fc2f-4a02-b8e3-ab47a7d4a856,,,,,,1,,2,1,3,3,11,1,,3,31,Alcebiades Rebouças São José,Pós-Doutorado,3,9,,7,1,6,,,,,K4723378J5,,1,2004.0
2750,22f80ce6-7e45-4b26-89a9-07a026611bac,,,,2,1,1,,,,,2,,,1,7,5,Eliana Márcia Dos Santos Carvalho,Pós-Doutorado,,8,9,6,,,,9,,3,K4737079U7,10,47,2014.0
2751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0
2752,b7e48196-122f-4406-8e3b-64492f936abd,,,,1,,,1,,,,,,,,,,José Martins De Lima Neto,Mestrado,,,,,,,,2,,,K4735097J2,2,5,
2753,71812a21-318b-453c-a0da-a1e1141c0a34,,,,1,,1,,,4,1,,,,,5,,Andrea Betânia Da Silva,Doutorado,,4,3,1,2,,,12,,,K4760967T6,4,42,2014.0
2754,10360185-77ad-4193-b925-5b8f6913ea87,,,,,12,2,1,,,,,,,,,,Marcelo Ehlers Loureiro,Pós-Doutorado,,2,,2,,8,,,,,K4780851Y3,,,1999.0
2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0
