,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,book_chapter,work_in_event,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,participation_event,name,first_doc,institution,ind_prod,min_book_year,min_book_chapter_year,min_article_year,min_work_in_event_year,min_text_in_newspaper_magazine_year,min_patent_year,min_guidance_year,min_software
4994,898e6268-c1ff-4e8a-9bc6-82507cd4a37e,,,,,4,,2,,,2,,,2,,,38,Doutorado,,25,,,,,,12,,5,22,Polianna Alves Andrade Rios,2015,UESB,6.24,,,2008,2003,,,2006.0,
4995,a76668a9-190a-4089-a706-0f653c4922b4,,,,,,,,,,,,,,,1,2,Especialização,,,,,,,,,,,,Dalton Andrade Paixao,None,UICL,0.0,,2009,,2005,,,,
4996,0e6c1865-f324-46e1-92cd-22ea39773de9,,,,7,5,7,13,4,16,4,3,1,,6,30,54,Pós-Doutorado,,6,3,35,3,9,,2,,29,197,Natanael Reis Bomfim,2004,UNEB,33.73,2009,2002,1998,1997,2000,,2000.0,
4997,fe1a0b49-20a8-4d8c-b5a5-09d59200dafb,,43,,7,7,2,,16,6,19,,,,4,10,15,Pós-Doutorado,,1,2,7,4,5,,,,,1,Roberto Luiz Souza Monteiro,2012,UICL,28.78,2001,2006,2014,2002,,,2007.0,1999.0
4998,6cbf0889-865a-4d92-ae74-9ed763f9a2bd,,,,8,,,,,1,,,,,2,9,15,Doutorado,2,4,4,10,,,,9,,1,68,Ana Verena Freitas Paim,2013,UEFS,0.5,2021,1998,1997,1998,1997,,1998.0,
4999,d1d94f6a-b517-4558-8f1c-ffcbc6564def,,,,,1,,,4,,1,1,2,,6,5,82,Pós-Doutorado,3,12,,8,,,,21,,5,46,Jaênes Miranda Alves,2002,UESC,4.37,,2004,1996,1992,2003,,2003.0,
5000,9d2d9d1c-0af9-4dfe-8be1-fc26c8e8a227,,,,1,3,2,,2,4,,,,1,1,4,41,Mestrado,,,,,,,,,,2,52,Joanna Goes Castro Meira,None,UICL,8.0,2018,2009,2009,2002,,,2021.0,
5001,78979c84-3d8c-47ac-abfb-10975ac1887a,,,,2,,,3,1,,1,1,,,1,5,34,Doutorado,2,9,,,,,,35,,8,64,Aline Conceição Souza,2021,UESC,3.495,2014,2011,2005,2004,,,2003.0,
5002,2628decd-da07-4bff-a0f4-0e23c2f4a644,,,,,,,,,,,,,,,2,7,Doutorado,,,,,,,,10,,3,38,Fábio Nunes De Jesus,2019,UNEB,0.0,,2016,,2010,,,2007.0,
5003,7280badc-3d06-4aef-872d-8926c650612c,,,,,,,,,,,,,,1,,5,Mestrado,,,,,,,,1,,,13,Aline Lima Dos Santos Trzan,None,UNEB,0.0,,,2007,2006,,,2007.0,
5004,f37cf34e-6fe7-4f94-acfc-265cc17d475a,,,,1,,1,1,5,3,1,1,1,,3,3,92,Doutorado,,18,1,3,,1,,15,,3,76,Luciano Artemeo Leal,2005,UESB,6.995,1996,2000,1996,1995,2007,,2005.0,
5005,fab48bfd-aae2-4a9f-8b11-bc498224739a,,,,1,,1,5,5,,3,,9,2,5,1,22,Doutorado,9,20,2,10,1,,,10,,9,42,Débora Cardoso da Silva,2013,UESB,9.985,2023,2020,1991,1989,,,1996.0,
5006,e7514f07-0901-4971-bcd4-23f4b84e0105,,,,10,,5,3,5,2,,1,,,6,22,55,Pós-Doutorado,1,32,3,29,,,,24,,4,79,Márcea Andrade Sales,2009,UICL,11.0,2016,2004,2007,2000,,,2002.0,
5007,9ae7215b-b26f-4f64-9bfa-caa521d624ec,,,,1,10,21,18,9,34,20,3,4,3,28,,91,Doutorado,3,28,2,13,5,5,,28,,,16,Rafael Pereira de Paula,2012,UESB,73.15,2018,,2006,2003,,,2006.0,
5008,e3d19280-634d-41df-bfa1-83d7c5e8b86b,,,,3,,,,2,7,4,3,,1,5,9,45,Doutorado,1,4,2,,,,,7,,6,98,Mariana de Oliveira Araujo,2021,UEFS,6.98,2016,2016,2017,2006,,,2015.0,
5009,e678f2a8-31b6-425c-8634-acfad90df71a,4,1,,3,535,107,41,246,67,129,56,90,19,72,12,466,Pós-Doutorado,1,96,,8,2,5,,29,,2,117,Matheus Melo Pithon,2010,UESB,919.605,2011,2012,2002,2000,2001,2015,2007.0,2010.0
5010,51ecd4f1-d544-49fa-8d1f-ce342e29753b,,,,,,1,,,,,,,,1,,,Mestrado,,,,,,,,4,,,9,Sillas Francisco Felix,None,UNEB,0.875,,,2000,,,,2005.0,
5011,831db0b4-1039-47d3-b040-0d1ed520ade9,,,,,,,,1,,,,,,,,1,Doutorado,,,,,,,,,,,1,Cleyde Corrêa Roncarati,2008,UESC,0.625,,,2004,2006,,,2013.0,
5012,63c365d1-3563-4013-a99f-93142230d6c5,,1,,,1,,1,,,1,,,2,1,4,26,Especialização,,,,,,,,,,,34,Ana Luiza Vilar Guedes,None,UNEB,2.12,,2011,2007,2006,2000,,,2008.0
5013,bd2e18ad-9ee0-4b46-b97f-06db883df3db,,,,,,,,,,,1,,,,2,5,Doutorado,,,,,,,,7,,,21,Valdir Nunes Dos Santos,2017,UNEB,0.25,,2009,2015,2008,1995,,2008.0,
5014,962af4cf-9227-4c1b-8512-aae814550b46,,,,1,,,,,1,,,,,,3,10,Mestrado,,,,,,,,,,,,Rozimeire Soares De Oliveira Porto,None,UICL,0.5,2018,2016,2019,2014,,,,
5015,8e0f9371-8d7b-41d7-9338-f2e4eff22f76,,,,,,,,1,,,,,,,,,Mestrado,,,,,,,,,,,,Janine Lemos De Lima,None,UICL,0.625,,,2018,,,,,
5016,a3c1cc48-7e94-4f66-92e3-19dbf9849310,,,,1,1,,,,1,,,,2,1,1,8,Pós-Doutorado,,,,,,,,5,,4,37,Ruy D'Oliveira Lima,2021,UNEB,1.5,2024,2021,2019,2012,,,2009.0,
5017,41e7eeca-9429-4668-bb4a-bd5a3ba51eda,,,,9,4,2,1,5,3,2,1,,,,34,107,Pós-Doutorado,1,20,3,5,6,3,,26,,52,143,Gabriela Sousa Rego Pimentel,2013,UNEB,12.115,2010,2010,2009,2006,2000,,2004.0,
5018,3663a108-f744-4632-a792-507584cf7fcb,,,,,1,3,,,,2,,,,1,11,28,Doutorado,3,7,,,,,,15,,2,38,Joseni Pereira Meira Reis,2018,UNEB,4.365,,2012,2012,2000,,,2006.0,
5019,bcf5f1aa-b5a7-41cb-92b8-f60175790a8d,,,,,,,1,1,2,,,,,,2,64,Mestrado,,1,,,,,,21,,,26,Camila Dourado Reis,None,UEFS,2.375,,2023,2014,2014,,,2014.0,
5020,5b8fe6cd-bc39-41ac-af78-d23241f386c6,,,,,,,,,2,,,,,,3,,Especialização,,,,,,,,2,,1,25,Lucas Santos Argolo,None,UNEB,1.0,,2006,2017,,2008,,2017.0,
5021,30f8242d-7251-496d-b228-39e5ebe2f0e9,,,,,,,,,2,,2,,,,4,6,Doutorado,,3,,,,,,3,,5,30,Dener Santos Silveira,2018,UESB,1.5,,2016,2016,2006,,,2013.0,
5022,da5ece99-30d6-4ff4-9ec9-f31b3d79829c,,,,,,1,,,1,1,2,,1,1,3,11,Doutorado,,2,,1,,,,13,,2,48,Sandra Eliza Guimarães,2015,UNEB,2.245,,2008,2009,2001,2007,,2008.0,
5023,6b301aef-e85e-41d9-82bd-2ea1dfecb84d,,,,,2,,,,1,1,,4,,,,8,Doutorado,,11,1,2,,,,,,,18,Franz Peter Alves Farias,2004,UEFS,3.37,,,2002,1995,,,2009.0,
5024,53b15a27-ff3a-4c33-b922-8dae91646e8f,,,,,,,1,1,,1,1,1,,5,1,11,Mestrado,,13,,,,,,21,,,35,Elaine Cristina Medeiros Frossard,None,UESC,2.12,,2020,2006,2006,,,2010.0,
5025,93fdfde2-29c5-4ad7-85c1-c7e58ec06cc9,,,,,1,,,,,,,,,,,10,Doutorado,,,,,,,,,,,,Tiago Amador Coelho,2022,UEFS,1.0,,,2022,2008,,,,
5026,9677835d-8257-4ef1-b388-cefef240c370,,,,,,1,2,4,2,,1,,1,1,1,17,Doutorado,,,1,,,,,3,,,23,Gianfrancisco Schork,2016,UFSB,6.125,,2020,2009,2008,,,2017.0,
5027,69694dac-9c4d-44b8-85e2-c0e326fa333c,,,,,,,,1,2,,,5,1,1,4,14,Doutorado,,2,,,,,,37,,,84,Maristela Rodrigues Sestelo,2022,UICL,2.25,,1994,1992,1988,1999,,2002.0,
5028,925d5a24-605b-4d50-bfb9-2de539f93cb2,,,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,10,Gabriel Dos Santos Matos,None,UFSB,0.0,,,,,,,,
5029,7ec4d3ff-7398-43e0-a2f1-9552137d7ca4,,,,,5,8,1,1,,1,,2,,2,2,27,Pós-Doutorado,4,4,1,3,,1,,2,,,23,Catarina da Rocha Marcolin,2013,UFSB,13.995,,2018,2005,2002,2010,,2008.0,
5030,8fab8e1d-9514-4196-9199-5b8391968fd5,,,,,,,,7,,,1,,,,3,5,Doutorado,1,1,,,,,,12,,,48,Claudia Rocha da Silva,2022,UNEB,4.625,,2007,2010,2005,,,2008.0,
5031,bcad73d5-a585-47ef-9299-811158ce02af,,,,4,,,,,,,1,,,,,,Mestrado,,,,,,,,2,,,11,Reginaldo Alves,None,UNEB,0.25,2020,,2014,,,,2010.0,
5032,037cfcec-b138-4141-9aaf-1254f3152771,,,,1,,1,2,1,3,,,3,2,,1,52,Doutorado,,2,,,,,,28,,,71,Rita De Cássia Matos Dos Santos Araújo,2023,UNEB,4.875,2008,2016,2004,1999,,,2009.0,
5033,7a2e971e-f9ea-4bd3-9e64-b211d92bf6f4,,,,,,1,1,2,4,,1,2,,,2,31,Pós-Doutorado,3,6,11,5,,,,21,,2,57,Mary Weinstein,2011,UICL,5.375,,2020,2014,2007,2000,,2008.0,
5034,a037f881-e8a9-47f0-80de-8c7b86479ca1,,,,,,,1,,,1,,,,,3,4,Doutorado,,,,,,,,14,,,19,Eliéte Oliveira Santos,2009,UNEB,1.12,,2002,2004,2005,,,2012.0,
5035,dff19425-cded-417c-9ab9-f14d8d7ec1f6,,,,3,3,,4,2,,,,,,3,16,73,Pós-Doutorado,,29,1,17,,,,8,,32,132,Lysie Dos Reis Oliveira,2006,UNEB,7.25,2010,2006,2003,1998,1993,,2002.0,
5036,fe667dd4-44b6-4d32-9030-0f8feb7ddf11,,,,,,1,,1,,,1,1,,,5,24,Doutorado,1,,2,,,,,,,,29,Gisele Brito Rodrigues,2017,UESB,1.875,,2020,2009,2012,,,2018.0,
5037,55d500db-c851-4483-a3ba-4b8a94f7680b,,,,,,3,1,,4,,,1,,,4,15,Mestrado,,,,,,,,,,,32,Luana Cerqueira de Almeida,None,UFSB,5.5,,2017,2019,2013,,,,
5038,026096c3-1805-435d-8b11-cb7f951cc19a,,,,4,,,,,,,1,,,,5,6,Doutorado,,,3,2,,,,3,,5,53,Selma Soares De Oliveira,2018,UEFS,0.25,2003,1995,2009,2006,1997,,2004.0,
5039,9d6e742e-b5fe-461b-8ccb-25ebd2f6c201,,,,,,1,2,6,5,3,,,1,8,,45,Pós-Doutorado,,7,,,,,,24,,3,33,William Cristiane Teles Tonini,2010,UNEB,9.735,,,2007,2004,2019,,2011.0,
5040,94190555-0063-4ccc-bb77-c790b66908b9,,,,,,,,,,,,,,,3,5,Mestrado,,,,,,,,7,,5,29,Erica Nogueira Macedo,None,UNEB,0.0,,2019,,2005,,,2006.0,
5041,315cae4b-00fc-4a87-8246-f9326eff9b2b,,,,1,,,,,,,,,,,2,1,Especialização,,,,,,,,23,,1,38,Hilderlandia Penha Machado Santos,None,UNEB,0.0,2010,2016,,2016,,,2007.0,
5042,91376728-63b4-43fc-8116-232a5bafc4de,,,,,,,,3,,,3,1,,4,,,Doutorado,,,,,,,,,,,,Sandra De Quadros Uzêda,2009,UICL,2.75,,,2004,,,,,
5043,67d4e321-ca38-44aa-b996-caaa0a7d653c,,,,1,,,1,5,1,1,2,3,1,2,8,19,Pós-Doutorado,,,1,,,,,29,,,116,Cristian Souza de Sales,2020,UICL,5.62,2020,2016,2012,2009,2009,,2011.0,
5044,2ed4ab09-c378-4b28-8b48-52831c7f90be,,,,,,,,,,,2,3,1,3,3,2,Doutorado,,,,,,,,109,,,29,Alexssandro Campanha Rocha,2014,UESB,0.875,,2010,2007,2009,,,2002.0,
5045,d2bae7b5-bafd-4bce-a507-1f03e5dc463c,,1,,,3,,,,,,,1,,1,5,23,Doutorado,,1,,,,,,3,,,22,Andreia Lima Sanches,2012,UESB,3.125,,1997,2000,1994,,,2001.0,1995.0
5046,b1e2fce2-f5db-44b2-944b-d41ea74aa0fa,,,,7,,,,1,,,,,2,3,1,4,Doutorado,,,,,,,,3,,,25,Anailde Pereira De Almeida,2023,UNEB,0.625,1994,2017,1999,2004,1990,,1999.0,
5047,af174fdc-0702-450d-813d-70ed01cabe6a,,,,,2,,,,,,,1,,,5,33,Doutorado,,6,,,,,,80,,2,100,Faní Quitéria Nascimento Rehem,2013,UEFS,2.125,,2016,2013,2005,,,2002.0,
5048,7b69424a-fd96-49e9-a594-59d9bae850e2,,,,7,,,,1,,1,,,,4,2,1,Mestrado,,,,,,,,19,,,9,Gilson Alves De Santana Junior,None,UNEB,0.995,2010,2011,2011,2010,2011,,2010.0,
5049,27f3fa65-28dd-4d37-88ab-d938cad0c8ec,,,,,,,,,,1,1,,,,1,,Mestrado,,,,,,,,15,,,15,Ana Paula Almeida Bezerra Barros,None,UEFS,0.62,,2018,2002,,,,2006.0,
5050,972344ad-3d84-424e-a177-6c25c0c2dc9d,,,,,,7,4,,1,2,2,9,1,11,5,180,Doutorado,2,41,,,,,,25,,,135,Laura de Almeida,2008,UICL,11.99,,2015,1989,1989,,,2010.0,
5051,4366a553-2e3f-48cf-84f4-aeb455f7a12c,,,,,,,,,,2,,,,1,,19,Doutorado,,3,,,,,,13,,1,8,Marianne Costa Oliveira,2023,UESC,0.74,,,2009,2007,,,2012.0,
5052,dd34900e-6803-4cd8-a942-cd04f0703216,,,,1,,,,,,3,1,,,5,,34,Mestrado,,,,,,,,10,,,47,Giselle Boaventura Barros Souto,None,UESC,1.3599999999999999,2001,,2005,2001,,,2015.0,
5053,ff40e204-f40d-411f-bb19-3e9e95fc249e,,,,9,,,,,,,,,,,2,,Doutorado,,,,,,,,4,,,15,Elzana Katia Lima Mattos Ferreira,2019,UESB,0.0,2007,2007,,,1997,,2011.0,
5054,e0901014-3547-44a3-8f7d-a39a8394fe17,,,,,,,,,,,10,1,,,,24,Mestrado,,3,,,,,,5,,,20,Mauren Miyaji,None,UESB,2.625,,,2002,2002,,,2005.0,
5055,7f24f8f9-cb92-4c6c-866c-9a1960d6b956,,,,,,,,,,,,,,,,16,Graduação,,,,,,,,1,,7,29,Annie Duque Ferreira,None,UICL,0.0,,,,2018,,,2009.0,
5056,80fd6581-1ce9-40e2-9c38-7a28c1867287,,5,,2,,,,1,3,1,1,,,3,3,35,Doutorado,,3,6,5,,,,,,,48,Francisco de Assis Nascimento Junior,2017,UFSB,2.745,2014,2020,2002,2003,2007,,2019.0,2007.0
5057,84331499-8fe0-43b8-b3d5-9f3471f4c275,4,,,1,9,16,7,2,1,3,1,1,,1,,33,Pós-Doutorado,3,4,3,3,,,,,,,17,Sebastião Rodrigo Ferreira,2015,UFSB,31.485,2023,,2008,2007,,2015,2016.0,
5058,bdde2a23-454d-4cd2-bd4b-a66bf468ed1e,,,,,1,2,4,2,11,2,,,,5,5,36,Doutorado,2,1,,,,,,14,,10,60,Luana Machado Andrade,2020,UICL,13.24,,2014,2009,2009,2019,,2011.0,
5059,d2bd7f83-7b03-4b34-bcc9-0347e52188b2,,,,,,1,,2,1,2,6,,,,3,49,Doutorado,,,,,,,,,,,,Mariana Leonesy Da Silveira Barreto,2022,UICL,4.865,,2009,2004,2006,,,,
5060,fd9878d4-2ee3-4a8a-acf3-5bdac718ab16,,,,1,,,,,,1,,,,,5,18,Doutorado,,,1,,,,,9,,,50,Thaís Nascimento Santana,2018,UNEB,0.37,2022,2019,2023,2009,,,2011.0,
5061,f8f2e78d-961c-48cd-8dfc-f40468353637,,,,,18,,,,,,,,,1,,1,Pós-Doutorado,,2,1,,,,,,,,36,Rogério Monteiro de Oliveira,2016,UICL,18.0,,,2015,2023,2013,,2013.0,
5062,5f3ede14-6b44-4011-8211-a767d3c7fb26,,,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,44,Argemiro Correia Santos Júnior,None,UESB,0.0,,,,,,,,
5063,3c9b4f03-290d-43b1-b766-d645643d8f2e,3,,,,1,2,,,3,1,,,1,1,1,19,Doutorado,2,2,,,,,,8,,10,38,Daniel de Melo Silva,2010,UESB,4.62,,2013,2017,2003,,2015,2011.0,
5064,4b0446cf-15eb-4a31-ad29-d503105af2de,,,,1,2,1,2,,3,,,,,,1,38,Doutorado,3,6,,,,,,6,,1,48,Elisângela Rosemeri Curti Martins,2012,UESC,5.875,2020,2021,2004,2000,2021,,2016.0,
5065,5ef3e1f0-d877-4d7d-8a19-b394ed8f4e23,,,,2,,,,,2,,,,1,,1,1,Doutorado,,,,,,,,19,,27,2,Carlos Magno Diniz Guerra De Andrade,2023,UNEB,1.0,2000,2021,1999,2002,,,2007.0,
5066,2157c644-9524-40b4-b7f6-bd87dd8d7793,2,,,1,22,14,2,6,3,3,,1,,3,2,73,Doutorado,1,22,1,14,,2,,9,,,65,Cleber Galvão Novaes,2011,UESB,42.235,2020,2020,2006,2002,,2021,2011.0,
5067,197504ee-e236-4174-96b2-f2970fe0eca7,,,,1,5,6,13,2,11,,1,1,,4,,13,Pós-Doutorado,3,29,2,5,1,,,7,,,69,Ronaldo Silva Thibes,1999,UESB,27.125,2012,,1995,2006,,,2009.0,
5068,dcaa192c-e07a-431e-a29f-b6b07eb40640,,,,,,,,,,,,,,,,3,Mestrado,,1,,,,,,,,,17,Andre Luis Freitas Fonseca,None,UNEB,0.0,,,,1987,2008,,2005.0,
5069,d73905d8-d1e7-41bc-b502-73db0fc167f0,,,,3,2,,1,1,,2,2,1,1,7,18,21,Doutorado,1,4,9,8,,,,36,,22,88,Cândida Maria Santos Daltro Alves,2013,UESC,4.74,2006,2010,2005,2005,,,2004.0,
5070,99e4f032-ee2e-4298-8cdb-ef7b055d3b4b,,,,7,,2,6,12,3,1,1,,4,2,27,54,Pós-Doutorado,5,7,6,22,3,,,18,,10,123,Kathia Marise Borges Sales,2013,UNEB,15.87,2008,2008,2006,2002,,,2004.0,
5071,37f3f942-b721-48b8-990c-429080f8a16e,,,,,1,,,4,,,,,,,,5,Doutorado,,2,,,,,,,,,2,Nadia Machado De Aragão,2008,UESB,3.5,,,1992,1989,,,2000.0,
5072,d5a52482-6b29-4363-bc79-0b23c4d22b09,,,,1,6,3,2,1,,,1,1,4,5,1,32,Doutorado,,2,,12,,,,7,,,,Sulene Alves de Araujo,2003,UESB,11.125,2020,2023,1998,1995,,,2009.0,
5073,cc737e47-dc67-436c-a450-bba8cbffbf29,,,,,1,10,9,19,7,13,10,29,,3,10,194,Doutorado,,,,,,,,,,,,José Raniere Ferreira De Santana,2003,UEFS,42.81,,2000,1996,1996,,,,
5074,ca0da0e1-e21c-48a8-8cd7-032445b093fa,,,,,,3,,,,,,,,1,,1,Mestrado,,,,,,,,,,,,Carlos Fernando Faria Leite,None,UICL,2.625,,,2002,2007,,,,
5075,dd62a1f0-e25a-4815-b4cd-79fa36822598,,,,,,,,,1,2,1,,1,1,,14,Doutorado,,,,,,,,12,,,27,Ana Cerilza Santana Mélo,2006,UEFS,1.49,,,2003,1998,,,2009.0,
5076,ade25c02-9e79-4f96-a58d-b95ac325643c,,,,2,,,1,,,,1,,,,1,,Mestrado,,,,,,,,,,,,Fábio Lopes Rodrigues,None,UICL,1.0,2007,2018,2022,,,,,
5077,8a196857-fd59-48ee-94a5-3466cbce9348,,,,1,,,,,,,,,,,1,,Mestrado,,,,,,,,,,,,Ana Beatriz Lisboa Pereira Melo,None,UICL,0.0,2005,2000,,,,,,
5078,e123e1d3-da5b-4c4f-8473-2d0abb8f7e45,,,,2,,,,1,,,,,1,1,4,21,Doutorado,,4,2,,,,,18,,,52,Rodrigo Osório Pereira,2013,UEFS,0.625,2016,2010,2012,2004,,,2011.0,
5079,8016ffa0-b8a5-4869-b497-9450045bf14f,,,,1,,,,2,,,,,,1,2,20,Doutorado,,,,,,,,13,,,51,Caroline Santos Silva,2017,UICL,1.25,2018,2014,2007,2006,2010,,2017.0,
5080,cdd92120-35cf-4a34-8e2d-942ad91d0f51,,,,,2,,,1,2,1,,,,,4,17,Doutorado,,,,,,,,1,,,28,Bernardo Fernandes Canedo,2019,UNEB,3.995,,2013,2012,2000,,,2022.0,
5081,bf65b470-e67a-4774-9c52-7acfb390ab9b,,,,,,,,,,,,,,,,,Especialização,,,,,,,,11,,10,7,Silvana Alves Silva De Jesus,None,UNEB,0.0,,,,,,,,
5082,7d01bf4a-b661-46f1-83a5-8acfc3aaf606,,,,,,,1,3,1,,,,,1,,11,Mestrado,,,,,,,,,,,,Carla Eloá De Oliveira Ferraz,None,UICL,3.125,,,2013,2005,,,,
5083,634a2f6c-4b1f-4118-a56f-3ff5ea3fd647,,,,,,,,,,,,,,,2,,Mestrado,,,,,,,,6,,,8,Igor José Souza Mascarenhas,None,UICL,0.0,,2013,,,,,2017.0,
5084,043d52d1-db6f-4262-b873-fc188b43f163,,,,,,,,,,,,,,1,,,Especialização,,,,,,,,,,,,Sérvulo José Magalhães Barros,None,UNEB,0.0,,,2015,,,,,
5085,1c45e520-9200-482a-b50d-ef5cfd33fb90,,,,1,,1,,2,1,,2,,,2,8,4,Doutorado,,,,,,,,25,,14,62,Ana Lucia Pellegrini Pessoa Dos Reis,2011,UNEB,3.125,2020,1989,2006,1992,,,2004.0,
5086,78b5e87a-787e-4c54-9367-8d1a79da3423,,2,,4,1,4,,10,1,,,,2,4,14,23,Doutorado,,1,4,29,2,1,,7,,,13,Marcus Túlio de Freitas Pinheiro,2012,UNEB,11.25,2003,2003,2002,2004,,,2002.0,2002.0
5087,f8850a5e-829f-40aa-bf73-22fc5c4e035d,,5,,8,4,,,2,1,2,2,,,7,12,36,Doutorado,,2,,1,,,,11,,18,55,André Renê Barboni,2002,UEFS,6.99,2005,2009,1997,1994,,,1998.0,1992.0
5088,7d2f8cde-1daf-4454-b54c-79171a56a4c6,,,,1,,2,,,,,1,1,,,18,24,Pós-Doutorado,,,4,2,,1,,9,,1,41,José Carlos De Araujo Silva,2006,UNEB,2.125,2008,2006,2000,1998,1997,,2007.0,
5089,afff7931-f933-4fa2-a378-4e5f2cc29242,,,,,,,,,,,,,,,,1,Mestrado,,,,,,,,2,,,8,Paulo Cesar De Brito,None,UNEB,0.0,,,,2008,,,2013.0,
5090,c9fde292-e63c-412e-bef6-2727670669e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Matos Barreto,None,UICL,0.0,,,,,,,,
5091,2b3491f7-64b1-48c2-89c2-2ceeea6c6b1a,,,,,,2,1,5,1,,1,,2,,,14,Doutorado,2,12,,8,,,,14,,1,17,Edson De Jesus Marques,2011,UNEB,6.375,,,2004,1999,,,2006.0,
5092,6bb2f681-1de3-4387-8a47-83704398ba9e,,,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,8,Rosa Amelia Fortes Garcia Lorenzo,None,UNEB,0.0,,,,,,,,
5093,5b4cf352-1456-4267-95d2-6e5c9c55b2e3,,1,,,9,2,1,,,,1,,,,,6,Doutorado,,,,,,,,4,,,60,Natalie Argolo Pereira Ponte,2014,UICL,11.75,,,2011,2003,,,2017.0,2012.0
5094,9c574031-463c-490e-b122-3752b422d573,,,,4,,1,,,,,,,,,2,5,Doutorado,,,,,,,,38,,9,50,Ione Aparecida Silva da Cruz,2022,UEFS,0.875,2007,2021,2017,2002,,,2003.0,
5095,4b4a6930-84df-49b4-ad4f-17f8f9f65af1,,,,,,,,,,,,,,1,3,19,Mestrado,,,,,,,,,,,,Paulo Cesar Burgos,None,UICL,0.0,,2001,1999,1997,,,,
5096,1aa5a762-6812-4122-96c8-a03a0a918557,,,,,,1,,2,1,1,,,2,,1,8,Doutorado,1,1,,,,,,1,,,88,Carla Cristiane De Oliveira Pinheiro,2020,UESB,2.995,,2010,1998,2007,,,2006.0,
5097,b8df6813-7264-4510-808c-01f04c15fdc0,,,,1,,,,,,1,,,,,3,4,Especialização,,,,,,,,4,,1,21,Naydson Manoel Ataide Costa,None,UNEB,0.37,2020,2018,2023,2016,,,2018.0,
5098,3a95a4d6-3f59-4ce5-a2a6-9568aa355539,,,,1,,,,,1,,1,,,,4,10,Doutorado,,,,,,,,5,,,19,Nora de Cassia Gomes de Oliveira,2017,UNEB,0.75,2022,2009,2020,2006,2002,,2010.0,
5099,622215d4-9db8-4b33-824a-5283a549f37f,,,,,,,,,,,,,,,2,9,Doutorado,4,,,,,,,14,,2,19,Gildelson Felicio de Jesus,2021,UNEB,0.0,,2022,,2017,,,2011.0,
5100,1803706c-cbf1-4ec4-95ad-53d34510cd3e,,,,3,2,,,,1,,,,,2,5,10,Doutorado,,,,,,,,24,,,64,Márcia de Oliveira Menezes,2023,UESB,2.5,2016,2015,2015,2013,,,2007.0,
5101,33179393-2843-47d2-b1d7-970337af33ec,,,,3,,,,,1,,1,1,,,6,4,Doutorado,,,,,,,,20,,13,12,Ieda Rodrigues da Silva Balogh,2020,UNEB,0.875,2017,2000,2012,2016,,,2005.0,
5102,071401fc-58a3-4c06-9eab-921d56290b85,,,,,,,1,2,1,,,1,3,,3,17,Pós-Doutorado,,,,,,,,4,,,30,Adriana Kazue Takako,2008,UFSB,2.625,,2008,2005,2000,2018,,2017.0,
5103,7eb8d564-0a1c-42fe-939b-534c1f02a3e7,,,,1,2,2,3,3,,,,,,3,13,63,Doutorado,4,11,13,13,1,,,,,2,92,Rosemary Aparecida Santiago,2005,UFSB,7.875,2013,2000,2001,1998,,,2002.0,
5104,ae3e5c2a-adb7-4b3b-b4db-31f6143ab0d6,,,,4,1,5,2,1,1,1,,,,1,8,17,Pós-Doutorado,,,4,16,,,,,,,74,Rocío Elizabeth Chávez Alvarez,2010,UFSB,8.37,2007,2011,2002,2000,,,2007.0,
5105,278f2c6a-9230-493a-82fe-46568f50aa60,6,1,,,1,3,4,6,10,4,5,28,,5,3,73,Pós-Doutorado,3,,,7,,3,,3,,7,21,André Luís Lopes Da Silva,2013,UNEB,21.605,,2016,2002,1998,,2015,2011.0,1998.0
5106,6105804b-62ba-4558-8e8f-d4be9f137cdd,,,,,,,,,,,,,,,,1,Especialização,,,,,,,,10,,,19,Lucimeire Lobo De Oliveira Almeida,None,UNEB,0.0,,,,2014,,,2010.0,
5107,1d67c7a4-132f-4b27-90c5-ab67097a7eda,,,,1,,,2,,1,,,,,,1,,Mestrado,,,,,,,,1,,,13,Fabio Jose Rios Da Costa,None,UEFS,2.0,2020,2011,2012,,,,2021.0,
5108,ee8784d8-11de-4e7c-8eed-c53a5f177a8e,,,,,1,,,,2,1,,,,1,3,2,Mestrado,,,,,,,,2,,,17,Sueli Bonfim Lago,None,UNEB,2.37,,2018,2004,2014,2003,,2013.0,
5109,95ef703b-8dce-4a8e-b1ad-8e20a4c42172,,,,6,,,,,,,,,,,3,1,Mestrado,,,,,,,,47,,,24,Ainah Hohenfeld Angelini Neta,None,UNEB,0.0,2016,2014,,2005,,,2005.0,
5110,e0b5882b-1ea4-4dab-91b1-d62b22a05db4,,,,1,,,,,,1,,,,,3,1,Especialização,,,,,,,,,,,,Neilton Soares Dos Santos,None,UICL,0.37,2022,2022,2022,2018,2002,,,
